,Asite,Bsite,Type,At2g,Ap,Bt2g,Beg,Bp,Op,Bsite X,Bsite CS,Asite IP,Bsite IP,Asite EA,Bsite EA,Asite s,Asite d,Bsite d,Bsite atomic_radius,Bsite average_ionic_radius,Asite exp_EA,Bsite exp_EA,GM,Asite Z,Work function
1091,Ge,Ru,A,0.9989,0.9950399999999999,0.77694,0.47653999999999996,-43.95503,-3.44361,2.2,1.0,7.4167,6.8007,0.934,1.3893,0.72,0.16,0.45,1.3,0.661,119.0,101.3,6.1605099999999995,32,4.9913099999999995
1092,Ge,Ru,B,0.9989,0.9950399999999999,0.77694,0.47653999999999996,-43.95503,-3.44361,2.2,1.0,7.4167,6.8007,0.934,1.3893,0.72,0.16,0.45,1.3,0.661,119.0,101.3,6.1605099999999995,32,5.12099
1093,In,Os,A,0.9997299999999999,2.7749900000000003,0.73745,0.3717,-56.10485,-3.61781,2.2,0.995,5.3782,8.0462,0.2822,3.5529,0.94,0.36,0.543,1.3,0.673,28.9,106.1,5.79074,49,3.85996
1094,In,Os,B,0.9997299999999999,2.7749900000000003,0.73745,0.3717,-56.10485,-3.61781,2.2,0.995,5.3782,8.0462,0.2822,3.5529,0.94,0.36,0.543,1.3,0.673,28.9,106.1,5.79074,49,4.78099
1095,In,Ru,A,0.99975,3.5446199999999997,0.7328100000000001,0.51751,-39.36815,-3.16932,2.2,1.0,5.3782,6.8007,0.2822,1.3893,0.94,0.36,0.45,1.3,0.661,28.9,101.3,5.69295,49,4.48163
1096,In,Ru,B,0.99975,3.5446199999999997,0.7328100000000001,0.51751,-39.36815,-3.16932,2.2,1.0,5.3782,6.8007,0.2822,1.3893,0.94,0.36,0.45,1.3,0.661,28.9,101.3,5.69295,49,5.09272
1097,Ga,Ru,A,0.99972,3.3170699999999997,0.79348,0.45408000000000004,-44.26292,-3.3430800000000005,2.2,1.0,5.6565,6.8007,0.1686,1.3893,0.76,0.17,0.45,1.3,0.661,28.9,101.3,5.72922,31,5.03313
1098,Ga,Ru,B,0.99972,3.3170699999999997,0.79348,0.45408000000000004,-44.26292,-3.3430800000000005,2.2,1.0,5.6565,6.8007,0.1686,1.3893,0.76,0.17,0.45,1.3,0.661,28.9,101.3,5.72922,31,5.2278199999999995
1099,Hg,Os,A,0.99818,-59.41025,0.66779,0.36146999999999996,-42.75277,-3.38931,2.2,0.995,8.6343,8.0462,0.0,3.5529,1.07,0.475,0.543,1.3,0.673,0.0,106.1,6.34861,80,5.52501
1100,Hg,Os,B,0.99818,-59.41025,0.66779,0.36146999999999996,-42.75277,-3.38931,2.2,0.995,8.6343,8.0462,0.0,3.5529,1.07,0.475,0.543,1.3,0.673,0.0,106.1,6.34861,80,4.94269
1101,Cd,Os,A,0.9995700000000001,-63.7439,0.74288,0.35869,-47.01487,-3.9134300000000004,2.2,0.995,8.6893,8.0462,0.0,3.5529,0.985,0.37,0.543,1.3,0.673,0.0,106.1,6.190980000000001,48,4.37257
1102,Cd,Os,B,0.9995700000000001,-63.7439,0.74288,0.35869,-47.01487,-3.9134300000000004,2.2,0.995,8.6893,8.0462,0.0,3.5529,0.985,0.37,0.543,1.3,0.673,0.0,106.1,6.190980000000001,48,4.729
1103,Cd,Ru,A,0.99946,-63.558769999999996,0.78413,0.39325,-44.05283,-3.5592,2.2,1.0,8.6893,6.8007,0.0,1.3893,0.985,0.37,0.45,1.3,0.661,0.0,101.3,6.08643,48,4.50129
1104,Cd,Ru,B,0.99946,-63.558769999999996,0.78413,0.39325,-44.05283,-3.5592,2.2,1.0,8.6893,6.8007,0.0,1.3893,0.985,0.37,0.45,1.3,0.661,0.0,101.3,6.08643,48,4.92253
1105,Ag,Os,A,0.9959600000000001,-54.495740000000005,0.6731199999999999,0.36872,-47.52451,-3.65105,2.2,0.995,7.1384,8.0462,1.2177,3.5529,1.045,0.385,0.543,1.3,0.673,125.6,106.1,6.222119999999999,47,4.21862
1106,Ag,Os,B,0.9959600000000001,-54.495740000000005,0.6731199999999999,0.36872,-47.52451,-3.65105,2.2,0.995,7.1384,8.0462,1.2177,3.5529,1.045,0.385,0.543,1.3,0.673,125.6,106.1,6.222119999999999,47,4.62009
1107,Ag,Ru,A,0.99339,-53.77155,0.76298,0.37756,-44.48022,-3.0998,2.2,1.0,7.1384,6.8007,1.2177,1.3893,1.045,0.385,0.45,1.3,0.661,125.6,101.3,6.11705,47,4.72032
1108,Ag,Ru,B,0.99339,-53.77155,0.76298,0.37756,-44.48022,-3.0998,2.2,1.0,7.1384,6.8007,1.2177,1.3893,1.045,0.385,0.45,1.3,0.661,125.6,101.3,6.11705,47,5.22016
1109,La,Os,A,0.32500999999999997,-17.08824,0.8746799999999999,0.60475,-43.492340000000006,-5.34397,2.2,0.995,4.8037,8.0462,1.6693,3.5529,1.375,0.874,0.543,1.3,0.673,48.0,106.1,5.79074,57,2.64068
1110,La,Os,B,0.32500999999999997,-17.08824,0.8746799999999999,0.60475,-43.492340000000006,-5.34397,2.2,0.995,4.8037,8.0462,1.6693,3.5529,1.375,0.874,0.543,1.3,0.673,48.0,106.1,5.79074,57,5.27877
1111,La,Ru,A,0.36224,-16.54319,0.86808,0.33349,-43.43828,-4.33638,2.2,1.0,4.8037,6.8007,1.6693,1.3893,1.375,0.874,0.45,1.3,0.661,48.0,101.3,5.69295,57,2.68512
1112,La,Ru,B,0.36224,-16.54319,0.86808,0.33349,-43.43828,-4.33638,2.2,1.0,4.8037,6.8007,1.6693,1.3893,1.375,0.874,0.45,1.3,0.661,48.0,101.3,5.69295,57,3.9252199999999995
1113,Cr,Os,A,0.32919,-55.20881,0.75957,0.42486999999999997,-46.95129,-5.15661,2.2,0.995,6.7401,8.0462,1.3828,3.5529,1.07,0.25,0.543,1.3,0.673,64.3,106.1,6.0058,24,6.01035
1114,Cr,Os,B,0.32919,-55.20881,0.75957,0.42486999999999997,-46.95129,-5.15661,2.2,0.995,6.7401,8.0462,1.3828,3.5529,1.07,0.25,0.543,1.3,0.673,64.3,106.1,6.0058,24,4.36292
1115,Ba,Os,A,0.0,-11.93293,0.76986,0.49258,-4.534330000000001,-3.8431699999999998,2.2,0.995,5.1752,8.0462,0.0797,3.5529,1.515,0.94,0.543,1.3,0.673,13.95,106.1,5.50179,56,1.24758
1116,Ba,Os,B,0.0,-11.93293,0.76986,0.49258,-4.534330000000001,-3.8431699999999998,2.2,0.995,5.1752,8.0462,0.0797,3.5529,1.515,0.94,0.543,1.3,0.673,13.95,106.1,5.50179,56,4.7204
1117,Ba,Ru,A,0.0,-11.03991,0.7751100000000001,0.35763,-43.85671,-3.24087,2.2,1.0,5.1752,6.8007,0.0797,1.3893,1.515,0.94,0.45,1.3,0.661,13.95,101.3,5.40888,56,1.83015
1118,Ba,Ru,B,0.0,-11.03991,0.7751100000000001,0.35763,-43.85671,-3.24087,2.2,1.0,5.1752,6.8007,0.0797,1.3893,1.515,0.94,0.45,1.3,0.661,13.95,101.3,5.40888,56,5.16415
1119,Sr,Os,A,0.0,-17.106279999999998,0.79401,0.38888,-46.48878,-4.33605,2.2,0.995,5.7777,8.0462,0.0,3.5529,1.42,0.633,0.543,1.3,0.673,5.03,106.1,5.304790000000001,38,1.9092799999999999
1120,Sr,Os,B,0.0,-17.106279999999998,0.79401,0.38888,-46.48878,-4.33605,2.2,0.995,5.7777,8.0462,0.0,3.5529,1.42,0.633,0.543,1.3,0.673,5.03,106.1,5.304790000000001,38,4.4577800000000005
1121,Tl,Os,A,0.99925,3.87735,0.7619,0.45156,-35.84479,-3.38375,2.2,0.995,5.273,8.0462,0.3103,3.5529,1.015,0.463,0.543,1.3,0.673,19.2,106.1,5.82763,81,3.4135
1122,Tl,Os,B,0.99925,3.87735,0.7619,0.45156,-35.84479,-3.38375,2.2,0.995,5.273,8.0462,0.3103,3.5529,1.015,0.463,0.543,1.3,0.673,19.2,106.1,5.82763,81,4.9119
1123,Ca,Os,A,0.0,-22.94896,0.79288,0.42215,-45.75128,-4.3735800000000005,2.2,0.995,6.2588,8.0462,0.0,3.5529,1.32,0.34,0.543,1.3,0.673,2.37,106.1,5.40688,20,2.69942
1124,Ca,Os,B,0.0,-22.94896,0.79288,0.42215,-45.75128,-4.3735800000000005,2.2,0.995,6.2588,8.0462,0.0,3.5529,1.32,0.34,0.543,1.3,0.673,2.37,106.1,5.40688,20,4.16676
1125,Ca,Ru,A,0.0,-22.08746,0.7621100000000001,0.43132,-44.05903,-3.46282,2.2,1.0,6.2588,6.8007,0.0,1.3893,1.32,0.34,0.45,1.3,0.661,2.37,101.3,5.31557,20,3.28306
1126,Ca,Ru,B,0.0,-22.08746,0.7621100000000001,0.43132,-44.05903,-3.46282,2.2,1.0,6.2588,6.8007,0.0,1.3893,1.32,0.34,0.45,1.3,0.661,2.37,101.3,5.31557,20,4.57674
1127,Cs,Os,A,0.0,-6.0075,0.64486,0.40201,-47.03089,-3.1019,2.2,0.995,3.6887,8.0462,0.5471,3.5529,1.71,0.0,0.543,1.3,0.673,45.5,106.1,5.39701,55,1.6439400000000002
1128,Cs,Os,B,0.0,-6.0075,0.64486,0.40201,-47.03089,-3.1019,2.2,0.995,3.6887,8.0462,0.5471,3.5529,1.71,0.0,0.543,1.3,0.673,45.5,106.1,5.39701,55,5.1154
1129,Sb,Ni,B,1.00021,0.46698,0.9857899999999999,0.57916,-64.1142,-2.6988,1.91,1.09,8.3266,7.6545,1.8032,0.0837,0.83,0.335,0.195,1.35,0.74,103.2,112.0,6.19814,51,5.166180000000001
1130,Sb,Ni,A,1.00021,0.46698,0.9857899999999999,0.57916,-64.1142,-2.6988,1.91,1.09,8.3266,7.6545,1.8032,0.0837,0.83,0.335,0.195,1.35,0.74,103.2,112.0,6.19814,51,4.49308
1131,Cr,Ru,A,0.52958,-43.2956,0.7945300000000001,0.44924,-43.88354,-3.7496099999999997,2.2,1.0,6.7401,6.8007,1.3828,1.3893,1.07,0.25,0.45,1.3,0.661,64.3,101.3,5.90437,24,6.43533
1132,Cr,Ru,B,0.52958,-43.2956,0.7945300000000001,0.44924,-43.88354,-3.7496099999999997,2.2,1.0,6.7401,6.8007,1.3828,1.3893,1.07,0.25,0.45,1.3,0.661,64.3,101.3,5.90437,24,4.5599300000000005
1133,V,Os,A,0.18913,-38.81991,0.7812899999999999,0.35039000000000003,-51.44993,-4.41181,2.2,0.995,6.4707,8.0462,0.0,3.5529,1.09,0.26,0.543,1.3,0.673,50.6,106.1,5.96654,23,5.95218
1134,V,Os,B,0.18913,-38.81991,0.7812899999999999,0.35039000000000003,-51.44993,-4.41181,2.2,0.995,6.4707,8.0462,0.0,3.5529,1.09,0.26,0.543,1.3,0.673,50.6,106.1,5.96654,23,4.58695
1135,Y,Os,A,0.14062,-24.72946,0.8714799999999999,0.34649,-46.29374,-4.88098,2.2,0.995,6.5236,8.0462,0.0,3.5529,1.32,0.58,0.543,1.3,0.673,29.6,106.1,5.823980000000001,39,3.66531
1136,Y,Os,B,0.14062,-24.72946,0.8714799999999999,0.34649,-46.29374,-4.88098,2.2,0.995,6.5236,8.0462,0.0,3.5529,1.32,0.58,0.543,1.3,0.673,29.6,106.1,5.823980000000001,39,5.12678
1137,Pb,Ni,A,0.9996,3.1162900000000002,0.8949299999999999,0.6138600000000001,-39.149,-1.7728400000000002,1.91,1.09,6.6709,7.6545,1.0412,0.0837,0.96,0.45,0.195,1.35,0.74,35.1,112.0,5.93371,82,4.64081
1138,Pb,Ni,B,0.9996,3.1162900000000002,0.8949299999999999,0.6138600000000001,-39.149,-1.7728400000000002,1.91,1.09,6.6709,7.6545,1.0412,0.0837,0.96,0.45,0.195,1.35,0.74,35.1,112.0,5.93371,82,5.958
1139,Sn,Ni,A,0.99987,3.21522,0.9321299999999999,0.75531,-64.29464,-2.60358,1.91,1.09,6.8885,7.6545,1.0258,0.0837,0.88,0.345,0.195,1.35,0.74,107.3,112.0,6.05072,50,5.1408
1140,Sn,Ni,B,0.99987,3.21522,0.9321299999999999,0.75531,-64.29464,-2.60358,1.91,1.09,6.8885,7.6545,1.0258,0.0837,0.88,0.345,0.195,1.35,0.74,107.3,112.0,6.05072,50,5.2016599999999995
1141,Ge,Ni,A,1.00011,1.8841900000000003,0.9499200000000001,0.64666,-57.63021,-2.24955,1.91,1.09,7.4167,7.6545,0.934,0.0837,0.72,0.16,0.195,1.35,0.74,119.0,112.0,6.13289,32,5.99578
1142,Ge,Ni,B,1.00011,1.8841900000000003,0.9499200000000001,0.64666,-57.63021,-2.24955,1.91,1.09,7.4167,7.6545,0.934,0.0837,0.72,0.16,0.195,1.35,0.74,119.0,112.0,6.13289,32,5.22334
1143,Tl,Ni,A,0.9989299999999999,4.72048,0.9432200000000001,0.6618,-24.5043,-1.6880400000000002,1.91,1.09,5.273,7.6545,0.3103,0.0837,1.015,0.463,0.195,1.35,0.74,19.2,112.0,5.70352,81,4.99103
1144,Tl,Ni,B,0.9989299999999999,4.72048,0.9432200000000001,0.6618,-24.5043,-1.6880400000000002,1.91,1.09,5.273,7.6545,0.3103,0.0837,1.015,0.463,0.195,1.35,0.74,19.2,112.0,5.70352,81,6.1150199999999995
1145,In,Ni,A,0.99964,4.3238900000000005,0.9751700000000001,0.52008,-64.30564,-1.9032900000000001,1.91,1.09,5.3782,7.6545,0.2822,0.0837,0.94,0.36,0.195,1.35,0.74,28.9,112.0,5.66742,49,4.81091
1146,In,Ni,B,0.99964,4.3238900000000005,0.9751700000000001,0.52008,-64.30564,-1.9032900000000001,1.91,1.09,5.3782,7.6545,0.2822,0.0837,0.94,0.36,0.195,1.35,0.74,28.9,112.0,5.66742,49,5.515969999999999
1147,Ga,Ni,A,0.9999100000000001,3.8621199999999996,0.9666399999999999,0.65474,-64.2776,-1.9210900000000002,1.91,1.09,5.6565,7.6545,0.1686,0.0837,0.76,0.17,0.195,1.35,0.74,28.9,112.0,5.70352,31,6.01296
1148,Ga,Ni,B,0.9999100000000001,3.8621199999999996,0.9666399999999999,0.65474,-64.2776,-1.9210900000000002,1.91,1.09,5.6565,7.6545,0.1686,0.0837,0.76,0.17,0.195,1.35,0.74,28.9,112.0,5.70352,31,4.92961
1149,Hg,Ni,A,0.9939100000000001,-65.10710999999999,0.9546399999999999,0.58312,-29.81137,-2.08164,1.91,1.09,8.6343,7.6545,0.0,0.0837,1.07,0.475,0.195,1.35,0.74,0.0,112.0,6.2134,80,5.59195
1150,Hg,Ni,B,0.9939100000000001,-65.10710999999999,0.9546399999999999,0.58312,-29.81137,-2.08164,1.91,1.09,8.6343,7.6545,0.0,0.0837,1.07,0.475,0.195,1.35,0.74,0.0,112.0,6.2134,80,6.727289999999999
1151,Cd,Ni,A,0.997,-104.66915,0.9290200000000001,0.6999,-22.21261,-2.11563,1.91,1.09,8.6893,7.6545,0.0,0.0837,0.985,0.37,0.195,1.35,0.74,0.0,112.0,6.05914,48,5.35255
1152,Cd,Ni,B,0.997,-104.66915,0.9290200000000001,0.6999,-22.21261,-2.11563,1.91,1.09,8.6893,7.6545,0.0,0.0837,0.985,0.37,0.195,1.35,0.74,0.0,112.0,6.05914,48,6.174180000000001
1153,Zn,Ni,A,0.9990100000000001,-95.12143,0.95395,0.6068899999999999,-61.772090000000006,-2.28999,1.91,1.09,9.6186,7.6545,0.0,0.0837,0.82,0.175,0.195,1.35,0.74,0.0,112.0,6.09236,30,6.467
1154,Zn,Ni,B,0.9990100000000001,-95.12143,0.95395,0.6068899999999999,-61.772090000000006,-2.28999,1.91,1.09,9.6186,7.6545,0.0,0.0837,0.82,0.175,0.195,1.35,0.74,0.0,112.0,6.09236,30,6.602860000000001
1155,Ag,Ni,A,0.9587399999999999,291.90563,0.9223600000000001,0.5614899999999999,-9.07779,-1.79338,1.91,1.09,7.1384,7.6545,1.2177,0.0837,1.045,0.385,0.195,1.35,0.74,125.6,112.0,6.08962,47,5.4751900000000004
1156,Ag,Ni,B,0.9587399999999999,291.90563,0.9223600000000001,0.5614899999999999,-9.07779,-1.79338,1.91,1.09,7.1384,7.6545,1.2177,0.0837,1.045,0.385,0.195,1.35,0.74,125.6,112.0,6.08962,47,7.40591
1157,Mn,Ni,A,0.5626899999999999,-48.13154,0.96604,0.6089,-66.19346999999999,-3.13437,1.91,1.09,8.2684,7.6545,1.8221,0.0837,0.99,0.23,0.195,1.35,0.74,0.0,112.0,5.8779,25,6.27991
1158,Mn,Ni,B,0.5626899999999999,-48.13154,0.96604,0.6089,-66.19346999999999,-3.13437,1.91,1.09,8.2684,7.6545,1.8221,0.0837,0.99,0.23,0.195,1.35,0.74,0.0,112.0,5.8779,25,4.7147
1159,La,Ni,A,0.61861,-14.33549,0.99585,0.5733199999999999,-63.969840000000005,-3.05704,1.91,1.09,4.8037,7.6545,1.6693,0.0837,1.375,0.874,0.195,1.35,0.74,48.0,112.0,5.66742,57,2.82091
1160,La,Ni,B,0.61861,-14.33549,0.99585,0.5733199999999999,-63.969840000000005,-3.05704,1.91,1.09,4.8037,7.6545,1.6693,0.0837,1.375,0.874,0.195,1.35,0.74,48.0,112.0,5.66742,57,6.0762
1161,Cr,Ni,A,0.45676000000000005,-41.73129,0.96198,0.71642,315.13208,-3.27946,1.91,1.09,6.7401,7.6545,1.3828,0.0837,1.07,0.25,0.195,1.35,0.74,64.3,112.0,5.8779,24,5.98466
1162,Cr,Ni,B,0.45676000000000005,-41.73129,0.96198,0.71642,315.13208,-3.27946,1.91,1.09,6.7401,7.6545,1.3828,0.0837,1.07,0.25,0.195,1.35,0.74,64.3,112.0,5.8779,24,4.50915
1163,V,Ni,A,0.29063,-39.34287,0.96401,0.68514,-10.34774,-3.4956099999999997,1.91,1.09,6.4707,7.6545,0.0,0.0837,1.09,0.26,0.195,1.35,0.74,50.6,112.0,5.83948,23,5.6660699999999995
1164,V,Ni,B,0.29063,-39.34287,0.96401,0.68514,-10.34774,-3.4956099999999997,1.91,1.09,6.4707,7.6545,0.0,0.0837,1.09,0.26,0.195,1.35,0.74,50.6,112.0,5.83948,23,4.3358099999999995
1165,Y,Ni,A,0.119,-22.14904,0.98972,0.4855,-64.99179000000001,-2.45618,1.91,1.09,6.5236,7.6545,0.0,0.0837,1.32,0.58,0.195,1.35,0.74,29.6,112.0,5.69996,39,3.2869900000000003
1166,Y,Ni,B,0.119,-22.14904,0.98972,0.4855,-64.99179000000001,-2.45618,1.91,1.09,6.5236,7.6545,0.0,0.0837,1.32,0.58,0.195,1.35,0.74,29.6,112.0,5.69996,39,5.69591
1167,Ba,Ni,A,0.0,-9.15704,0.92435,0.59867,-67.72351,-1.33549,1.91,1.09,5.1752,7.6545,0.0797,0.0837,1.515,0.94,0.195,1.35,0.74,13.95,112.0,5.3846300000000005,56,2.92619
1168,Ba,Ni,B,0.0,-9.15704,0.92435,0.59867,-67.72351,-1.33549,1.91,1.09,5.1752,7.6545,0.0797,0.0837,1.515,0.94,0.195,1.35,0.74,13.95,112.0,5.3846300000000005,56,7.17057
1169,Mg,Ni,B,0.0,-42.060140000000004,0.95415,0.6351399999999999,-64.08679000000001,-2.0879,1.91,1.09,7.9081,7.6545,0.0,0.0837,0.9,0.0,0.195,1.35,0.74,0.0,112.0,5.88735,12,5.753419999999999
1170,Mg,Ni,A,0.0,-42.060140000000004,0.95415,0.6351399999999999,-64.08679000000001,-2.0879,1.91,1.09,7.9081,7.6545,0.0,0.0837,0.9,0.0,0.195,1.35,0.74,0.0,112.0,5.88735,12,5.8650199999999995
1171,Cs,Ni,A,0.0,-4.8704,0.94745,0.8111,-64.55368,-1.7331900000000002,1.91,1.09,3.6887,7.6545,0.5471,0.0837,1.71,0.0,0.195,1.35,0.74,45.5,112.0,5.2820800000000006,55,3.2979
1172,Cs,Ni,B,0.0,-4.8704,0.94745,0.8111,-64.55368,-1.7331900000000002,1.91,1.09,3.6887,7.6545,0.5471,0.0837,1.71,0.0,0.195,1.35,0.74,45.5,112.0,5.2820800000000006,55,7.5594600000000005
1173,Rb,Ni,A,0.0,-6.78159,0.8849899999999999,0.6311899999999999,-64.84885,-1.14553,1.91,1.09,4.0528,7.6545,0.5794,0.0837,1.67,0.71,0.195,1.35,0.74,46.9,112.0,5.35743,37,3.06241
1174,Rb,Ni,B,0.0,-6.78159,0.8849899999999999,0.6311899999999999,-64.84885,-1.14553,1.91,1.09,4.0528,7.6545,0.5794,0.0837,1.67,0.71,0.195,1.35,0.74,46.9,112.0,5.35743,37,7.6913100000000005
1175,K,Ni,A,0.0,-9.75825,0.8859100000000001,0.70325,-64.82059,-1.52429,1.91,1.09,4.2663,7.6545,0.5992,0.0837,1.54,0.37,0.195,1.35,0.74,48.4,112.0,5.3935699999999995,19,3.9805300000000003
1176,K,Ni,B,0.0,-9.75825,0.8859100000000001,0.70325,-64.82059,-1.52429,1.91,1.09,4.2663,7.6545,0.5992,0.0837,1.54,0.37,0.195,1.35,0.74,48.4,112.0,5.3935699999999995,19,7.68169
1177,Na,Ni,A,0.0,-20.99248,0.90817,0.62793,-108.41991000000002,-1.53157,1.91,1.09,5.118,7.6545,0.6796,0.0837,1.1,0.0,0.195,1.35,0.74,52.8,112.0,5.57291,11,5.17122
1178,Na,Ni,B,0.0,-20.99248,0.90817,0.62793,-108.41991000000002,-1.53157,1.91,1.09,5.118,7.6545,0.6796,0.0837,1.1,0.0,0.195,1.35,0.74,52.8,112.0,5.57291,11,7.5922600000000005
1179,Mn,Co,B,0.5362,-48.082440000000005,0.93096,0.46915,-5.8474699999999995,-3.5802099999999997,1.88,1.04,8.2684,7.4419,1.8221,2.7695,0.99,0.23,0.21,1.35,0.7683300000000001,0.0,63.7,5.85093,25,4.46137
1180,Mn,Co,A,0.5362,-48.082440000000005,0.93096,0.46915,-5.8474699999999995,-3.5802099999999997,1.88,1.04,8.2684,7.4419,1.8221,2.7695,0.99,0.23,0.21,1.35,0.7683300000000001,0.0,63.7,5.85093,25,6.07106
1181,La,Co,A,0.64102,-14.897020000000001,0.9214,0.39783,-59.00707,-3.07432,1.88,1.04,4.8037,7.4419,1.6693,2.7695,1.375,0.874,0.21,1.35,0.7683300000000001,48.0,63.7,5.641430000000001,57,2.2566200000000003
1182,La,Co,B,0.64102,-14.897020000000001,0.9214,0.39783,-59.00707,-3.07432,1.88,1.04,4.8037,7.4419,1.6693,2.7695,1.375,0.874,0.21,1.35,0.7683300000000001,48.0,63.7,5.641430000000001,57,5.710319999999999
1183,Cr,Co,B,0.34379,-43.62249,0.89359,0.55833,-39.91774,-3.6235199999999996,1.88,1.04,6.7401,7.4419,1.3828,2.7695,1.07,0.25,0.21,1.35,0.7683300000000001,64.3,63.7,5.85093,24,4.30569
1184,Cr,Co,A,0.34379,-43.62249,0.89359,0.55833,-39.91774,-3.6235199999999996,1.88,1.04,6.7401,7.4419,1.3828,2.7695,1.07,0.25,0.21,1.35,0.7683300000000001,64.3,63.7,5.85093,24,5.7283800000000005
1185,V,Co,B,0.30971,-39.26809,0.9414899999999999,0.44643999999999995,-58.76595,-3.8915699999999998,1.88,1.04,6.4707,7.4419,0.0,2.7695,1.09,0.26,0.21,1.35,0.7683300000000001,50.6,63.7,5.81269,23,4.24501
1186,V,Co,A,0.30971,-39.26809,0.9414899999999999,0.44643999999999995,-58.76595,-3.8915699999999998,1.88,1.04,6.4707,7.4419,0.0,2.7695,1.09,0.26,0.21,1.35,0.7683300000000001,50.6,63.7,5.81269,23,5.4268
1187,Y,Co,A,0.13952,-22.517329999999998,0.9633700000000001,0.40952,-1.93462,-2.9618,1.88,1.04,6.5236,7.4419,0.0,2.7695,1.32,0.58,0.21,1.35,0.7683300000000001,29.6,63.7,5.67381,39,2.8025599999999997
1188,Y,Co,B,0.13952,-22.517329999999998,0.9633700000000001,0.40952,-1.93462,-2.9618,1.88,1.04,6.5236,7.4419,0.0,2.7695,1.32,0.58,0.21,1.35,0.7683300000000001,29.6,63.7,5.67381,39,5.201169999999999
1189,Ba,Co,A,0.0,-9.35737,0.81766,0.5795399999999999,-62.313669999999995,-1.8680400000000001,1.88,1.04,5.1752,7.4419,0.0797,2.7695,1.515,0.94,0.21,1.35,0.7683300000000001,13.95,63.7,5.35993,56,2.54955
1190,Ba,Co,B,0.0,-9.35737,0.81766,0.5795399999999999,-62.313669999999995,-1.8680400000000001,1.88,1.04,5.1752,7.4419,0.0797,2.7695,1.515,0.94,0.21,1.35,0.7683300000000001,13.95,63.7,5.35993,56,6.79838
1191,Sr,Co,A,0.0,-14.2264,0.8357100000000001,0.5364899999999999,-1.11881,-2.01143,1.88,1.04,5.7777,7.4419,0.0,2.7695,1.42,0.633,0.21,1.35,0.7683300000000001,5.03,63.7,5.168,38,3.23969
1192,Sr,Co,B,0.0,-14.2264,0.8357100000000001,0.5364899999999999,-1.11881,-2.01143,1.88,1.04,5.7777,7.4419,0.0,2.7695,1.42,0.633,0.21,1.35,0.7683300000000001,5.03,63.7,5.168,38,6.68399
1193,Ca,Co,A,0.0,-19.72845,0.87329,0.54382,-42.57985,-2.23197,1.88,1.04,6.2588,7.4419,0.0,2.7695,1.32,0.34,0.21,1.35,0.7683300000000001,2.37,63.7,5.26746,20,4.02346
1194,Ca,Co,B,0.0,-19.72845,0.87329,0.54382,-42.57985,-2.23197,1.88,1.04,6.2588,7.4419,0.0,2.7695,1.32,0.34,0.21,1.35,0.7683300000000001,2.37,63.7,5.26746,20,6.52555
1195,Mg,Co,A,0.0,-51.92868,0.8910299999999999,0.50563,-59.18091999999999,-2.64641,1.88,1.04,7.9081,7.4419,0.0,2.7695,0.9,0.0,0.21,1.35,0.7683300000000001,0.0,63.7,5.86034,12,5.43947
1196,Mg,Co,B,0.0,-51.92868,0.8910299999999999,0.50563,-59.18091999999999,-2.64641,1.88,1.04,7.9081,7.4419,0.0,2.7695,0.9,0.0,0.21,1.35,0.7683300000000001,0.0,63.7,5.86034,12,6.86382
1197,Cs,Co,A,0.0,-4.88914,0.8487899999999999,0.68721,-58.039269999999995,-1.98165,1.88,1.04,3.6887,7.4419,0.5471,2.7695,1.71,0.0,0.21,1.35,0.7683300000000001,45.5,63.7,5.25785,55,2.90568
1198,Cs,Co,B,0.0,-4.88914,0.8487899999999999,0.68721,-58.039269999999995,-1.98165,1.88,1.04,3.6887,7.4419,0.5471,2.7695,1.71,0.0,0.21,1.35,0.7683300000000001,45.5,63.7,5.25785,55,7.269889999999999
1199,Rb,Co,A,0.0,-7.0812,0.7500100000000001,0.54356,-59.257130000000004,-1.7075200000000001,1.88,1.04,4.0528,7.4419,0.5794,2.7695,1.67,0.71,0.21,1.35,0.7683300000000001,46.9,63.7,5.33285,37,3.02629
1200,Rb,Co,B,0.0,-7.0812,0.7500100000000001,0.54356,-59.257130000000004,-1.7075200000000001,1.88,1.04,4.0528,7.4419,0.5794,2.7695,1.67,0.71,0.21,1.35,0.7683300000000001,46.9,63.7,5.33285,37,7.26845
1201,K,Co,A,0.0,-9.99088,0.8541700000000001,0.57934,-59.358819999999994,-1.8755099999999998,1.88,1.04,4.2663,7.4419,0.5992,2.7695,1.54,0.37,0.21,1.35,0.7683300000000001,48.4,63.7,5.36883,19,3.5320199999999997
1202,K,Co,B,0.0,-9.99088,0.8541700000000001,0.57934,-59.358819999999994,-1.8755099999999998,1.88,1.04,4.2663,7.4419,0.5992,2.7695,1.54,0.37,0.21,1.35,0.7683300000000001,48.4,63.7,5.36883,19,7.27727
1203,Na,Co,A,0.0,-21.253829999999997,0.82719,0.47492,-61.32526,-1.7731299999999999,1.88,1.04,5.118,7.4419,0.6796,2.7695,1.1,0.0,0.21,1.35,0.7683300000000001,52.8,63.7,5.54735,11,4.81804
1204,Na,Co,B,0.0,-21.253829999999997,0.82719,0.47492,-61.32526,-1.7731299999999999,1.88,1.04,5.118,7.4419,0.6796,2.7695,1.1,0.0,0.21,1.35,0.7683300000000001,52.8,63.7,5.54735,11,7.1807
