,Asite,Bsite,Type,At2g,Aeg,Ad,Ap,Bt2g,Beg,Bd,Bp,Op,Asite X,Bsite X,Asite CS,Bsite CS,Asite IP,Bsite IP,Asite EA,Bsite EA,Asite s,Bsite s,Asite p,Bsite p,Asite d,Bsite d,Asite atomic_radius,Asite average_ionic_radius,Asite mendeleev_no,Bsite atomic_radius,Bsite average_ionic_radius,Bsite mendeleev_no,Asite exp_IP,Asite exp_EA,Bsite exp_IP,Bsite exp_EA,Asite covalency,Bsite covalency,GM,Asite Z,Bsite Z,Work function
370,La,Mn,A,0.61496,0.29874,0.44287,-15.95112,0.68188,0.30186,0.53052,-48.51406,-4.53087,1.10000,1.55000,0.74800,0.94000,4.80370,8.26840,1.66930,1.82210,1.37500,0.99000,1.70500,1.23000,0.87400,0.23000,1.95000,1.17200,33.00000,1.40000,0.64833,60.00000,538.10000,48.00000,717.30000,0.00000,0.25439,0.40942,5.48029,57,25,1.69736
371,La,Re,B,0.35470,0.21084,0.27881,-17.28083,0.69756,0.61071,0.67417,-42.84901,-6.18647,1.10000,1.90000,0.74800,0.94000,4.80370,7.85300,1.66930,2.73190,1.37500,1.19000,1.70500,1.49000,0.87400,0.56500,1.95000,1.17200,33.00000,1.35000,0.71250,58.00000,538.10000,48.00000,760.00000,14.50000,0.25439,0.55272,5.56596,57,75,3.08389
372,La,Re,A,0.35470,0.21084,0.27881,-17.28083,0.69756,0.61071,0.67417,-42.84901,-6.18647,1.10000,1.90000,0.74800,0.94000,4.80370,7.85300,1.66930,2.73190,1.37500,1.19000,1.70500,1.49000,0.87400,0.56500,1.95000,1.17200,33.00000,1.35000,0.71250,58.00000,538.10000,48.00000,760.00000,14.50000,0.25439,0.55272,5.56596,57,75,1.92911
373,La,Fe,B,0.63545,0.30463,0.45298,-15.33451,0.79590,0.33673,0.61213,-53.34404,-3.98661,1.10000,1.83000,0.74800,0.99000,4.80370,8.56010,1.66930,2.30400,1.37500,0.95000,1.70500,1.16000,0.87400,0.22000,1.95000,1.17200,33.00000,1.40000,0.85250,61.00000,538.10000,48.00000,762.50000,15.70000,0.25439,0.52308,5.57700,57,26,5.20160
374,La,Fe,A,0.63545,0.30463,0.45298,-15.33451,0.79590,0.33673,0.61213,-53.34404,-3.98661,1.10000,1.83000,0.74800,0.99000,4.80370,8.56010,1.66930,2.30400,1.37500,0.95000,1.70500,1.16000,0.87400,0.22000,1.95000,1.17200,33.00000,1.40000,0.85250,61.00000,538.10000,48.00000,762.50000,15.70000,0.25439,0.52308,5.57700,57,26,1.97875
375,La,Al,B,0.16329,0.14023,0.15403,-14.77107,0.00000,0.00000,0.00000,3.43485,-2.46563,1.10000,1.61000,0.74800,1.66000,4.80370,5.71090,1.66930,0.25720,1.37500,0.77000,1.70500,0.90500,0.87400,0.00000,1.95000,1.17200,33.00000,1.25000,0.67500,80.00000,538.10000,48.00000,577.50000,42.50000,0.25439,0.43291,5.32765,57,13,6.36100
376,La,Al,A,0.16329,0.14023,0.15403,-14.77107,0.00000,0.00000,0.00000,3.43485,-2.46563,1.10000,1.61000,0.74800,1.66000,4.80370,5.71090,1.66930,0.25720,1.37500,0.77000,1.70500,0.90500,0.87400,0.00000,1.95000,1.17200,33.00000,1.25000,0.67500,80.00000,538.10000,48.00000,577.50000,42.50000,0.25439,0.43291,5.32765,57,13,2.54670
377,La,Ga,B,0.18647,0.13741,0.16465,-15.13262,0.99976,0.99941,0.99962,-10.54364,-2.82801,1.10000,1.81000,0.74800,1.68000,4.80370,5.65650,1.66930,0.16860,1.37500,0.76000,1.70500,0.93500,0.87400,0.17000,1.95000,1.17200,33.00000,1.30000,0.76000,81.00000,538.10000,48.00000,578.80000,28.90000,0.25439,0.51467,5.31772,57,31,6.21650
378,La,Ga,A,0.18647,0.13741,0.16465,-15.13262,0.99976,0.99941,0.99962,-10.54364,-2.82801,1.10000,1.81000,0.74800,1.68000,4.80370,5.65650,1.66930,0.16860,1.37500,0.76000,1.70500,0.93500,0.87400,0.17000,1.95000,1.17200,33.00000,1.30000,0.76000,81.00000,538.10000,48.00000,578.80000,28.90000,0.25439,0.51467,5.31772,57,31,2.34901
379,La,In,B,0.15346,0.12470,0.14135,-17.06164,0.99952,0.99928,0.99942,-11.40089,-3.39295,1.10000,1.78000,0.74800,1.60000,4.80370,5.37820,1.66930,0.28220,1.37500,0.94000,1.70500,1.11000,0.87400,0.36000,1.95000,1.17200,33.00000,1.55000,0.94000,79.00000,538.10000,48.00000,558.30000,28.90000,0.25439,0.50213,5.28406,57,49,4.65224
380,La,In,A,0.15346,0.12470,0.14135,-17.06164,0.99952,0.99928,0.99942,-11.40089,-3.39295,1.10000,1.78000,0.74800,1.60000,4.80370,5.37820,1.66930,0.28220,1.37500,0.94000,1.70500,1.11000,0.87400,0.36000,1.95000,1.17200,33.00000,1.55000,0.94000,79.00000,538.10000,48.00000,558.30000,28.90000,0.25439,0.50213,5.28406,57,49,2.18143
381,Y,V,B,0.16077,0.15207,0.15729,-24.63861,0.40506,0.27699,0.35406,-38.98784,-4.98614,1.22000,1.63000,0.70000,0.84000,6.52360,6.47070,0.00000,0.00000,1.32000,1.09000,1.62000,1.34000,0.58000,0.26000,1.80000,1.04000,25.00000,1.35000,0.77750,54.00000,600.00000,29.60000,650.90000,50.60000,0.29168,0.44086,5.47572,39,23,2.40807
382,Y,V,A,0.16077,0.15207,0.15729,-24.63861,0.40506,0.27699,0.35406,-38.98784,-4.98614,1.22000,1.63000,0.70000,0.84000,6.52360,6.47070,0.00000,0.00000,1.32000,1.09000,1.62000,1.34000,0.58000,0.26000,1.80000,1.04000,25.00000,1.35000,0.77750,54.00000,600.00000,29.60000,650.90000,50.60000,0.29168,0.44086,5.47572,39,23,2.34380
383,Y,Nb,B,0.15193,0.17745,0.16214,-24.99061,0.39954,0.32031,0.36833,-31.98703,-5.22899,1.22000,1.60000,0.70000,0.82000,6.52360,6.27500,0.00000,0.08640,1.32000,1.23000,1.62000,1.53000,0.58000,0.51000,1.80000,1.04000,25.00000,1.45000,0.82000,53.00000,600.00000,29.60000,652.10000,86.10000,0.29168,0.42896,5.59233,39,41,1.91296
384,Y,Nb,A,0.15193,0.17745,0.16214,-24.99061,0.39954,0.32031,0.36833,-31.98703,-5.22899,1.22000,1.60000,0.70000,0.82000,6.52360,6.27500,0.00000,0.08640,1.32000,1.23000,1.62000,1.53000,0.58000,0.51000,1.80000,1.04000,25.00000,1.45000,0.82000,53.00000,600.00000,29.60000,652.10000,86.10000,0.29168,0.42896,5.59233,39,41,2.78584
385,Y,Ta,B,0.15295,0.19078,0.16809,-24.94132,0.37040,0.33622,0.35750,-35.67517,-5.74611,1.22000,1.50000,0.70000,0.83000,6.52360,7.36320,0.00000,1.17160,1.32000,1.25000,1.62000,1.54000,0.58000,0.60500,1.80000,1.04000,25.00000,1.45000,0.82000,52.00000,600.00000,29.60000,761.00000,31.00000,0.29168,0.39028,5.62276,39,73,2.41405
386,Y,Ta,A,0.15295,0.19078,0.16809,-24.94132,0.37040,0.33622,0.35750,-35.67517,-5.74611,1.22000,1.50000,0.70000,0.83000,6.52360,7.36320,0.00000,1.17160,1.32000,1.25000,1.62000,1.54000,0.58000,0.60500,1.80000,1.04000,25.00000,1.45000,0.82000,52.00000,600.00000,29.60000,761.00000,31.00000,0.29168,0.39028,5.62276,39,73,2.70942
387,Cr,Hf,B,0.35621,0.46672,0.40043,-43.23208,0.20765,0.44079,0.27979,-28.87911,-2.89160,1.66000,1.30000,0.89000,0.77500,6.74010,7.64870,1.38280,0.44320,1.07000,1.30000,1.37000,1.61000,0.25000,0.63000,1.40000,0.94000,57.00000,1.55000,0.85000,50.00000,652.90000,64.30000,658.50000,0.00000,0.45289,0.31826,5.70805,24,72,3.86684
388,Cr,Hf,A,0.35621,0.46672,0.40043,-43.23208,0.20765,0.44079,0.27979,-28.87911,-2.89160,1.66000,1.30000,0.89000,0.77500,6.74010,7.64870,1.38280,0.44320,1.07000,1.30000,1.37000,1.61000,0.25000,0.63000,1.40000,0.94000,57.00000,1.55000,0.85000,50.00000,652.90000,64.30000,658.50000,0.00000,0.45289,0.31826,5.70805,24,72,9.74539
389,Cr,V,B,0.34530,0.60803,0.45045,-43.31044,0.35218,0.32375,0.34086,-39.09540,-4.13375,1.66000,1.63000,0.89000,0.84000,6.74010,6.47070,1.38280,0.00000,1.07000,1.09000,1.37000,1.34000,0.25000,0.26000,1.40000,0.94000,57.00000,1.35000,0.77750,54.00000,652.90000,64.30000,650.90000,50.60000,0.45289,0.44086,5.64666,24,23,3.99378
390,Cr,V,A,0.34530,0.60803,0.45045,-43.31044,0.35218,0.32375,0.34086,-39.09540,-4.13375,1.66000,1.63000,0.89000,0.84000,6.74010,6.47070,1.38280,0.00000,1.07000,1.09000,1.37000,1.34000,0.25000,0.26000,1.40000,0.94000,57.00000,1.35000,0.77750,54.00000,652.90000,64.30000,650.90000,50.60000,0.45289,0.44086,5.64666,24,23,6.15415
391,Cr,Nb,B,0.36406,0.53734,0.43340,-43.01538,0.33314,0.39013,0.35418,-31.96974,-4.34770,1.66000,1.60000,0.89000,0.82000,6.74010,6.27500,1.38280,0.08640,1.07000,1.23000,1.37000,1.53000,0.25000,0.51000,1.40000,0.94000,57.00000,1.45000,0.82000,53.00000,652.90000,64.30000,652.10000,86.10000,0.45289,0.42896,5.76691,24,41,4.93526
392,Cr,Nb,A,0.36406,0.53734,0.43340,-43.01538,0.33314,0.39013,0.35418,-31.96974,-4.34770,1.66000,1.60000,0.89000,0.82000,6.74010,6.27500,1.38280,0.08640,1.07000,1.23000,1.37000,1.53000,0.25000,0.51000,1.40000,0.94000,57.00000,1.45000,0.82000,53.00000,652.90000,64.30000,652.10000,86.10000,0.45289,0.42896,5.76691,24,41,6.54188
393,Cr,Ta,B,0.42560,0.56290,0.48053,-42.94679,0.30525,0.41676,0.34399,-35.59558,-4.85833,1.66000,1.50000,0.89000,0.83000,6.74010,7.36320,1.38280,1.17160,1.07000,1.25000,1.37000,1.54000,0.25000,0.60500,1.40000,0.94000,57.00000,1.45000,0.82000,52.00000,652.90000,64.30000,761.00000,31.00000,0.45289,0.39028,5.79829,24,73,4.57500
394,Cr,Ta,A,0.42560,0.56290,0.48053,-42.94679,0.30525,0.41676,0.34399,-35.59558,-4.85833,1.66000,1.50000,0.89000,0.83000,6.74010,7.36320,1.38280,1.17160,1.07000,1.25000,1.37000,1.54000,0.25000,0.60500,1.40000,0.94000,57.00000,1.45000,0.82000,52.00000,652.90000,64.30000,761.00000,31.00000,0.45289,0.39028,5.79829,24,73,7.01220
395,Cr,Cr,B,0.36873,0.62070,0.46679,-43.69616,0.36873,0.62070,0.46679,-43.69616,-4.22111,1.66000,1.66000,0.89000,0.89000,6.74010,6.74010,1.38280,1.38280,1.07000,1.07000,1.37000,1.37000,0.25000,0.25000,1.40000,0.94000,57.00000,1.40000,0.94000,57.00000,652.90000,64.30000,652.90000,64.30000,0.45289,0.45289,5.68382,24,24,4.07090
396,Cr,Cr,B,0.36873,0.62070,0.46679,-43.69616,0.36873,0.62070,0.46679,-43.69616,-4.22111,1.66000,1.66000,0.89000,0.89000,6.74010,6.74010,1.38280,1.38280,1.07000,1.07000,1.37000,1.37000,0.25000,0.25000,1.40000,0.94000,57.00000,1.40000,0.94000,57.00000,652.90000,64.30000,652.90000,64.30000,0.45289,0.45289,5.68382,24,24,4.07090
397,Cr,Cr,A,0.36873,0.62070,0.46679,-43.69616,0.36873,0.62070,0.46679,-43.69616,-4.22111,1.66000,1.66000,0.89000,0.89000,6.74010,6.74010,1.38280,1.38280,1.07000,1.07000,1.37000,1.37000,0.25000,0.25000,1.40000,0.94000,57.00000,1.40000,0.94000,57.00000,652.90000,64.30000,652.90000,64.30000,0.45289,0.45289,5.68382,24,24,5.53077
398,Cr,Cr,A,0.36873,0.62070,0.46679,-43.69616,0.36873,0.62070,0.46679,-43.69616,-4.22111,1.66000,1.66000,0.89000,0.89000,6.74010,6.74010,1.38280,1.38280,1.07000,1.07000,1.37000,1.37000,0.25000,0.25000,1.40000,0.94000,57.00000,1.40000,0.94000,57.00000,652.90000,64.30000,652.90000,64.30000,0.45289,0.45289,5.68382,24,24,5.53077
399,Cr,Mo,B,0.36814,0.62590,0.47126,-43.08713,0.49481,0.37466,0.44754,-36.25089,-4.52630,1.66000,2.16000,0.89000,0.88000,6.74010,6.48380,1.38280,1.35490,1.07000,1.22000,1.37000,1.50000,0.25000,0.49000,1.40000,0.94000,57.00000,1.45000,0.77500,56.00000,652.90000,64.30000,684.30000,71.90000,0.45289,0.66392,5.73779,24,42,3.83259
400,Cr,Mo,A,0.36814,0.62590,0.47126,-43.08713,0.49481,0.37466,0.44754,-36.25089,-4.52630,1.66000,2.16000,0.89000,0.88000,6.74010,6.48380,1.38280,1.35490,1.07000,1.22000,1.37000,1.50000,0.25000,0.49000,1.40000,0.94000,57.00000,1.45000,0.77500,56.00000,652.90000,64.30000,684.30000,71.90000,0.45289,0.66392,5.73779,24,42,5.29859
401,Cr,W,B,0.38073,0.61217,0.47334,-42.98579,0.45833,0.40272,0.43787,-39.68269,-5.23373,1.66000,2.36000,0.89000,0.88500,6.74010,7.62930,1.38280,1.93690,1.07000,1.22000,1.37000,1.51500,0.25000,0.59000,1.40000,0.94000,57.00000,1.35000,0.76667,55.00000,652.90000,64.30000,770.00000,78.60000,0.45289,0.74707,5.87790,24,74,3.62054
402,Cr,W,A,0.38073,0.61217,0.47334,-42.98579,0.45833,0.40272,0.43787,-39.68269,-5.23373,1.66000,2.36000,0.89000,0.88500,6.74010,7.62930,1.38280,1.93690,1.07000,1.22000,1.37000,1.51500,0.25000,0.59000,1.40000,0.94000,57.00000,1.35000,0.76667,55.00000,652.90000,64.30000,770.00000,78.60000,0.45289,0.74707,5.87790,24,74,5.28933
403,Cr,Mn,B,0.35864,0.57467,0.44510,-43.43425,0.66325,0.34163,0.53502,-48.74391,-4.22039,1.66000,1.55000,0.89000,0.94000,6.74010,8.26840,1.38280,1.82210,1.07000,0.99000,1.37000,1.23000,0.25000,0.23000,1.40000,0.94000,57.00000,1.40000,0.64833,60.00000,652.90000,64.30000,717.30000,0.00000,0.45289,0.40942,5.68382,24,25,4.30258
404,Cr,Mn,A,0.35864,0.57467,0.44510,-43.43425,0.66325,0.34163,0.53502,-48.74391,-4.22039,1.66000,1.55000,0.89000,0.94000,6.74010,8.26840,1.38280,1.82210,1.07000,0.99000,1.37000,1.23000,0.25000,0.23000,1.40000,0.94000,57.00000,1.40000,0.64833,60.00000,652.90000,64.30000,717.30000,0.00000,0.45289,0.40942,5.68382,24,25,6.13343
405,Cr,Re,B,0.35447,0.62109,0.46122,-43.07109,0.60902,0.38965,0.52407,-43.36328,-5.12023,1.66000,1.90000,0.89000,0.94000,6.74010,7.85300,1.38280,2.73190,1.07000,1.19000,1.37000,1.49000,0.25000,0.56500,1.40000,0.94000,57.00000,1.35000,0.71250,58.00000,652.90000,64.30000,760.00000,14.50000,0.45289,0.55272,5.77267,24,75,5.83129
406,Cr,Re,A,0.35447,0.62109,0.46122,-43.07109,0.60902,0.38965,0.52407,-43.36328,-5.12023,1.66000,1.90000,0.89000,0.94000,6.74010,7.85300,1.38280,2.73190,1.07000,1.19000,1.37000,1.49000,0.25000,0.56500,1.40000,0.94000,57.00000,1.35000,0.71250,58.00000,652.90000,64.30000,760.00000,14.50000,0.45289,0.55272,5.77267,24,75,4.81001
407,Cr,Fe,B,0.36971,0.53929,0.43757,-43.52459,0.81013,0.36473,0.63239,-53.72685,-4.10066,1.66000,1.83000,0.89000,0.99000,6.74010,8.56010,1.38280,2.30400,1.07000,0.95000,1.37000,1.16000,0.25000,0.22000,1.40000,0.94000,57.00000,1.40000,0.85250,61.00000,652.90000,64.30000,762.50000,15.70000,0.45289,0.52308,5.78411,24,26,4.99298
408,Cr,Fe,A,0.36971,0.53929,0.43757,-43.52459,0.81013,0.36473,0.63239,-53.72685,-4.10066,1.66000,1.83000,0.89000,0.99000,6.74010,8.56010,1.38280,2.30400,1.07000,0.95000,1.37000,1.16000,0.25000,0.22000,1.40000,0.94000,57.00000,1.40000,0.85250,61.00000,652.90000,64.30000,762.50000,15.70000,0.45289,0.52308,5.78411,24,26,6.54502
409,Cr,Al,B,0.36043,0.48836,0.41165,-43.55373,0.00000,0.00000,0.00000,6.36663,-2.48832,1.66000,1.61000,0.89000,1.66000,6.74010,5.71090,1.38280,0.25720,1.07000,0.77000,1.37000,0.90500,0.25000,0.00000,1.40000,0.94000,57.00000,1.25000,0.67500,80.00000,652.90000,64.30000,577.50000,42.50000,0.45289,0.43291,5.52550,24,13,3.75186
410,Cr,Al,A,0.36043,0.48836,0.41165,-43.55373,0.00000,0.00000,0.00000,6.36663,-2.48832,1.66000,1.61000,0.89000,1.66000,6.74010,5.71090,1.38280,0.25720,1.07000,0.77000,1.37000,0.90500,0.25000,0.00000,1.40000,0.94000,57.00000,1.25000,0.67500,80.00000,652.90000,64.30000,577.50000,42.50000,0.45289,0.43291,5.52550,24,13,6.61885
411,Cr,Ga,B,0.36275,0.46356,0.40312,-43.54990,0.99961,0.99883,0.99930,2.73419,-2.38170,1.66000,1.81000,0.89000,1.68000,6.74010,5.65650,1.38280,0.16860,1.07000,0.76000,1.37000,0.93500,0.25000,0.17000,1.40000,0.94000,57.00000,1.30000,0.76000,81.00000,652.90000,64.30000,578.80000,28.90000,0.45289,0.51467,5.51520,24,31,3.92914
412,Cr,Ga,A,0.36275,0.46356,0.40312,-43.54990,0.99961,0.99883,0.99930,2.73419,-2.38170,1.66000,1.81000,0.89000,1.68000,6.74010,5.65650,1.38280,0.16860,1.07000,0.76000,1.37000,0.93500,0.25000,0.17000,1.40000,0.94000,57.00000,1.30000,0.76000,81.00000,652.90000,64.30000,578.80000,28.90000,0.45289,0.51467,5.51520,24,31,7.07846
413,Cr,In,B,0.41350,0.50103,0.44854,-43.45807,0.99944,0.99427,0.99737,3.41850,-1.65318,1.66000,1.78000,0.89000,1.60000,6.74010,5.37820,1.38280,0.28220,1.07000,0.94000,1.37000,1.11000,0.25000,0.36000,1.40000,0.94000,57.00000,1.55000,0.94000,79.00000,652.90000,64.30000,558.30000,28.90000,0.45289,0.50213,5.48029,24,49,4.56829
414,Cr,In,A,0.41350,0.50103,0.44854,-43.45807,0.99944,0.99427,0.99737,3.41850,-1.65318,1.66000,1.78000,0.89000,1.60000,6.74010,5.37820,1.38280,0.28220,1.07000,0.94000,1.37000,1.11000,0.25000,0.36000,1.40000,0.94000,57.00000,1.55000,0.94000,79.00000,652.90000,64.30000,558.30000,28.90000,0.45289,0.50213,5.48029,24,49,9.09043
415,Cr,Ge,B,0.38989,0.47200,0.42277,-43.26388,0.99994,0.99933,0.99970,0.02615,-4.33214,1.66000,2.01000,0.89000,1.92000,6.74010,7.41670,1.38280,0.93400,1.07000,0.72000,1.37000,0.84000,0.25000,0.16000,1.40000,0.94000,57.00000,1.25000,0.77000,84.00000,652.90000,64.30000,762.00000,119.00000,0.45289,0.59976,5.93039,24,32,4.26082
416,Cr,Ge,A,0.38989,0.47200,0.42277,-43.26388,0.99994,0.99933,0.99970,0.02615,-4.33214,1.66000,2.01000,0.89000,1.92000,6.74010,7.41670,1.38280,0.93400,1.07000,0.72000,1.37000,0.84000,0.25000,0.16000,1.40000,0.94000,57.00000,1.25000,0.77000,84.00000,652.90000,64.30000,762.00000,119.00000,0.45289,0.59976,5.93039,24,32,5.96167
417,Cr,Sn,B,0.37762,0.43135,0.39913,-43.23682,0.99985,0.99872,0.99940,1.48784,-3.17407,1.66000,1.96000,0.89000,1.84000,6.74010,6.88850,1.38280,1.02580,1.07000,0.88000,1.37000,1.00000,0.25000,0.34500,1.40000,0.94000,57.00000,1.45000,0.83000,83.00000,652.90000,64.30000,708.60000,107.30000,0.45289,0.57834,5.85093,24,50,4.53271
418,Cr,Sn,A,0.37762,0.43135,0.39913,-43.23682,0.99985,0.99872,0.99940,1.48784,-3.17407,1.66000,1.96000,0.89000,1.84000,6.74010,6.88850,1.38280,1.02580,1.07000,0.88000,1.37000,1.00000,0.25000,0.34500,1.40000,0.94000,57.00000,1.45000,0.83000,83.00000,652.90000,64.30000,708.60000,107.30000,0.45289,0.57834,5.85093,24,50,9.08166
419,Cr,Sb,B,0.41972,0.43904,0.42745,-43.02394,0.99996,0.99918,0.99965,-0.33915,-4.21321,1.66000,2.05000,0.89000,2.08000,6.74010,8.32660,1.38280,1.80320,1.07000,0.83000,1.37000,0.93500,0.25000,0.33500,1.40000,0.94000,57.00000,1.45000,0.83000,88.00000,652.90000,64.30000,834.00000,103.20000,0.45289,0.61691,5.99349,24,51,3.43199
420,Cr,Sb,A,0.41972,0.43904,0.42745,-43.02394,0.99996,0.99918,0.99965,-0.33915,-4.21321,1.66000,2.05000,0.89000,2.08000,6.74010,8.32660,1.38280,1.80320,1.07000,0.83000,1.37000,0.93500,0.25000,0.33500,1.40000,0.94000,57.00000,1.45000,0.83000,88.00000,652.90000,64.30000,834.00000,103.20000,0.45289,0.61691,5.99349,24,51,8.18367
421,La,Sc,B,0.20114,0.12494,0.16621,-15.57955,0.19225,0.97682,0.34575,-25.18868,-2.29624,1.10000,1.36000,0.74800,0.74000,4.80370,6.82450,1.66930,0.00000,1.37500,1.22000,1.70500,1.53000,0.87400,0.31000,1.95000,1.17200,33.00000,1.60000,0.88500,19.00000,538.10000,48.00000,633.10000,18.10000,0.25439,0.33905,5.36345,57,21,4.48916
422,La,Sc,A,0.20114,0.12494,0.16621,-15.57955,0.19225,0.97682,0.34575,-25.18868,-2.29624,1.10000,1.36000,0.74800,0.74000,4.80370,6.82450,1.66930,0.00000,1.37500,1.22000,1.70500,1.53000,0.87400,0.31000,1.95000,1.17200,33.00000,1.60000,0.88500,19.00000,538.10000,48.00000,633.10000,18.10000,0.25439,0.33905,5.36345,57,21,1.97297
423,La,Ti,B,0.36784,0.17888,0.26857,-17.34824,0.26561,0.50620,0.32730,-34.03867,-5.50102,1.10000,1.54000,0.74800,0.79000,4.80370,7.25640,1.66930,0.25260,1.37500,1.15000,1.70500,1.43000,0.87400,0.28000,1.95000,1.17200,33.00000,1.40000,0.85167,51.00000,538.10000,48.00000,658.80000,7.60000,0.25439,0.40555,5.39832,57,22,2.33024
424,La,Ti,A,0.36784,0.17888,0.26857,-17.34824,0.26561,0.50620,0.32730,-34.03867,-5.50102,1.10000,1.54000,0.74800,0.79000,4.80370,7.25640,1.66930,0.25260,1.37500,1.15000,1.70500,1.43000,0.87400,0.28000,1.95000,1.17200,33.00000,1.40000,0.85167,51.00000,538.10000,48.00000,658.80000,7.60000,0.25439,0.40555,5.39832,57,22,2.00571
425,La,Zr,B,0.21873,0.15819,0.18950,-17.78805,0.33590,0.97761,0.46940,-27.42724,-5.57891,1.10000,1.33000,0.74800,0.76000,4.80370,6.89530,1.66930,0.00000,1.37500,1.26500,1.70500,1.56000,0.87400,0.54000,1.95000,1.17200,33.00000,1.55000,0.86000,49.00000,538.10000,48.00000,640.10000,41.10000,0.25439,0.32856,5.45652,57,40,2.40070
426,La,Zr,A,0.21873,0.15819,0.18950,-17.78805,0.33590,0.97761,0.46940,-27.42724,-5.57891,1.10000,1.33000,0.74800,0.76000,4.80370,6.89530,1.66930,0.00000,1.37500,1.26500,1.70500,1.56000,0.87400,0.54000,1.95000,1.17200,33.00000,1.55000,0.86000,49.00000,538.10000,48.00000,640.10000,41.10000,0.25439,0.32856,5.45652,57,40,1.96738
427,La,Hf,B,0.20205,0.16274,0.18341,-17.76301,0.35378,0.97442,0.49356,-31.38831,-5.91143,1.10000,1.30000,0.74800,0.77500,4.80370,7.64870,1.66930,0.44320,1.37500,1.30000,1.70500,1.61000,0.87400,0.63000,1.95000,1.17200,33.00000,1.55000,0.85000,50.00000,538.10000,48.00000,658.50000,0.00000,0.25439,0.31826,5.50366,57,72,3.05749
428,La,Hf,A,0.20205,0.16274,0.18341,-17.76301,0.35378,0.97442,0.49356,-31.38831,-5.91143,1.10000,1.30000,0.74800,0.77500,4.80370,7.64870,1.66930,0.44320,1.37500,1.30000,1.70500,1.61000,0.87400,0.63000,1.95000,1.17200,33.00000,1.55000,0.85000,50.00000,538.10000,48.00000,658.50000,0.00000,0.25439,0.31826,5.50366,57,72,2.10916
429,La,V,B,0.42921,0.19064,0.29801,-16.98953,0.41201,0.43299,0.41818,-39.02559,-5.52332,1.10000,1.63000,0.74800,0.84000,4.80370,6.47070,1.66930,0.00000,1.37500,1.09000,1.70500,1.34000,0.87400,0.26000,1.95000,1.17200,33.00000,1.35000,0.77750,54.00000,538.10000,48.00000,650.90000,50.60000,0.25439,0.44086,5.44447,57,23,3.04768
430,La,V,A,0.42921,0.19064,0.29801,-16.98953,0.41201,0.43299,0.41818,-39.02559,-5.52332,1.10000,1.63000,0.74800,0.84000,4.80370,6.47070,1.66930,0.00000,1.37500,1.09000,1.70500,1.34000,0.87400,0.26000,1.95000,1.17200,33.00000,1.35000,0.77750,54.00000,538.10000,48.00000,650.90000,50.60000,0.25439,0.44086,5.44447,57,23,1.76604
431,La,Nb,B,0.27910,0.19007,0.23638,-17.53156,0.43467,0.96166,0.53106,-32.00437,-5.92760,1.10000,1.60000,0.74800,0.82000,4.80370,6.27500,1.66930,0.08640,1.37500,1.23000,1.70500,1.53000,0.87400,0.51000,1.95000,1.17200,33.00000,1.45000,0.82000,53.00000,538.10000,48.00000,652.10000,86.10000,0.25439,0.42896,5.56041,57,41,1.68911
432,La,Nb,A,0.27910,0.19007,0.23638,-17.53156,0.43467,0.96166,0.53106,-32.00437,-5.92760,1.10000,1.60000,0.74800,0.82000,4.80370,6.27500,1.66930,0.08640,1.37500,1.23000,1.70500,1.53000,0.87400,0.51000,1.95000,1.17200,33.00000,1.45000,0.82000,53.00000,538.10000,48.00000,652.10000,86.10000,0.25439,0.42896,5.56041,57,41,1.89507
433,La,Ta,B,0.28088,0.20287,0.24269,-17.53691,0.42783,0.97053,0.52785,-35.62247,-6.32714,1.10000,1.50000,0.74800,0.83000,4.80370,7.36320,1.66930,1.17160,1.37500,1.25000,1.70500,1.54000,0.87400,0.60500,1.95000,1.17200,33.00000,1.45000,0.82000,52.00000,538.10000,48.00000,761.00000,31.00000,0.25439,0.39028,5.59067,57,73,2.07842
434,La,Ta,A,0.28088,0.20287,0.24269,-17.53691,0.42783,0.97053,0.52785,-35.62247,-6.32714,1.10000,1.50000,0.74800,0.83000,4.80370,7.36320,1.66930,1.17160,1.37500,1.25000,1.70500,1.54000,0.87400,0.60500,1.95000,1.17200,33.00000,1.45000,0.82000,52.00000,538.10000,48.00000,761.00000,31.00000,0.25439,0.39028,5.59067,57,73,2.11436
435,La,Cr,B,0.53624,0.26762,0.39392,-16.51047,0.58111,0.32882,0.48539,-43.80767,-5.03169,1.10000,1.66000,0.74800,0.89000,4.80370,6.74010,1.66930,1.38280,1.37500,1.07000,1.70500,1.37000,0.87400,0.25000,1.95000,1.17200,33.00000,1.40000,0.94000,57.00000,538.10000,48.00000,652.90000,64.30000,0.25439,0.45289,5.48029,57,24,3.80387
436,La,Cr,A,0.53624,0.26762,0.39392,-16.51047,0.58111,0.32882,0.48539,-43.80767,-5.03169,1.10000,1.66000,0.74800,0.89000,4.80370,6.74010,1.66930,1.38280,1.37500,1.07000,1.70500,1.37000,0.87400,0.25000,1.95000,1.17200,33.00000,1.40000,0.94000,57.00000,538.10000,48.00000,652.90000,64.30000,0.25439,0.45289,5.48029,57,24,1.63309
